,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311
38,9867,8916,6295,5401,8183,2551,9686,1759,3692,3633,3307,9256,4896,1437,2102,7292,4630,4469,3304,9467,3449,4537,9482,3323,5243,7940,1394,7167,9333,699,575,583,6999,1432,8890,4451,6678,7686,868,5079,4433,4521,7806,1257,4655,9965,7869,1140,2470,2530,7088,7911,4085,6462,1945,5859,1519,8588,2314,139,3601,1003,1102,1548,9092,6060,5785,8458,268,6030,7455,7174,9462,716,4851,1729,4399,1657,4604,9537,4224,3989,5714,2709,2164,7277,2770,4530,6004,9026,7470,2646,24,4129,9744,6142,5029,279,5305,5927,3738,8281,5443,7692,5891,2698,3213,3053,8076,5711,9289,1490,5716,8740,6843,8914,6674,6522,9161,4346,1464,564,9297,1823,8999,9130,6239,9090,7349,5437,434,820,1291,1325,253,6398,5913,1711,8778,1674,413,657,1495,3679,1332,2148,1629,3263,336,7595,9671,5100,2356,7988,3634,7457,3585,3592,6397,5571,102,8487,7631,1698,7407,1091,2737,5071,8692,9028,354,5718,4683,6347,2800,2990,1802,8624,7613,9371,4458,4538,8284,3636,6628,782,1550,1987,6233,8866,6537,372,4394,678,207,1900,1692,4568,3652,7058,2390,639,1501,1008,2276,8799,4077,9910,5156,2586,5081,8181,6635,8497,1671,5929,1046,5528,5094,830,8960,9091,1132,5889,2242,3590,4980,180,4784,4030,3056,6324,862,7399,148,5248,9970,6598,3418,7703,8470,8720,4035,2472,9757,4589,7202,1530,386,9507,9528,3860,6929,6834,5356,5652,7748,5755,1881,9610,4775,4226,5040,9885,2977,1304,93,9838,9916,444,8099,7573,9453,1207,8058,6432,311,9818,6876,8299,4516,5593,3416,6263,1897,8369,5134,7139,2513,2932,6823,23,6882,1537,9551,9481,8891,1956,956,454,2475,6900,4133,1786,1839,6302,5363,2173,6483,4349,7697,4095
39,1321,468,1230,872,7108,3644,3699,1759,5989,6594,1109,3036,8191,4949,8242,3561,9836,9409,2217,8237,2260,2552,607,6759,6819,8756,1394,6870,2820,3834,9576,9966,1399,6252,8428,8462,9688,4991,5974,5896,619,5609,6823,4314,7695,2664,7549,8311,6294,8287,3845,7756,6701,4787,740,4705,261,164,6335,3198,8413,1755,5739,8188,6912,598,5269,4930,4816,6076,7567,946,6676,6807,2300,8275,8922,3102,2401,5185,4048,9157,8125,3248,8422,1331,3956,5677,7833,6603,4241,6830,7848,8263,9282,3640,7248,5564,7089,4830,6696,6663,2967,1814,8586,832,9490,5497,5200,9430,5073,8952,9978,863,8031,1049,2948,9001,9481,3847,4069,3904,2564,2424,1955,3327,6239,7910,7363,1758,9519,5231,7807,8564,275,4164,4363,5025,7106,7750,9363,5812,3103,3124,6828,9030,5966,8915,4209,1340,330,2085,4759,8794,6144,1475,9749,5101,1405,9682,690,7994,1504,6901,7407,1425,2737,1822,4513,4357,6179,1736,2134,2137,1041,4098,8834,3207,7398,9045,183,9458,8185,467,5204,6656,5688,3793,7981,7482,6534,5125,548,5728,8049,4516,9089,4765,8449,1929,4744,7569,2807,2609,7315,2622,1450,1632,9150,6723,1680,7593,592,9005,816,9348,3165,9831,7697,3415,1316,9362,715,8056,2212,6376,2734,1897,4784,5503,5136,4198,5177,9216,4133,4526,4317,1443,3418,236,129,589,4612,8266,8344,1322,2434,6047,771,4304,3871,6622,3753,1859,9291,396,8057,9586,6120,503,6181,8822,2983,5416,399,6439,3223,8566,2873,314,6186,6178,8254,5565,3856,9084,5510,7561,7384,8932,234,4296,1644,6303,5441,6033,288,4950,1743,79,3684,9471,9547,7809,5512,2317,8294,6702,4364,4570,1050,5772,4471,5762,1108,9534,5986,9203,4200,4318,442,394
40,659,701,3853,3995,5610,1875,1997,9008,3692,1995,8314,7826,9522,9800,6215,1167,9587,2069,7132,2787,3077,677,9389,4366,6695,512,7586,5173,5871,554,7302,583,8147,6448,6913,8006,8690,7843,9650,9882,6595,8133,2765,5045,5096,1118,9533,8918,3807,9525,8571,8039,3823,9748,1945,3153,2057,6734,2314,1825,6948,5848,7004,985,8232,598,1862,4592,2671,16,8936,4040,7172,3736,9251,9459,9111,6273,7141,5070,7419,2929,5714,6993,9555,2264,5986,975,6004,2436,4241,4794,3967,2944,4083,4528,335,5804,8544,5725,9864,2068,5263,307,4724,6903,3892,1740,7210,6341,7025,1330,348,5000,7749,7405,4520,1194,3310,5247,7607,3904,9213,8324,9270,7472,5820,6305,7349,5253,2306,6909,5667,2410,8924,489,8528,9592,5788,4585,3528,7727,201,1474,1171,6075,5966,4803,1788,6117,2131,2191,4759,8986,6567,899,7827,2025,2778,214,4145,3936,2040,3951,3690,8529,4202,1822,99,3675,1411,9317,7411,7162,8460,5012,9520,89,8306,6732,6224,4105,3460,8217,8399,8093,5688,1946,7575,9678,6537,907,2114,5728,720,8152,6625,9232,7655,9524,3929,7000,1564,1590,6005,3888,5099,8457,3324,5477,2576,1789,6044,9005,8896,5733,1098,2849,6536,4821,87,537,3855,9486,8251,4368,6278,3075,2385,4640,5706,8264,2462,3543,8426,2051,4317,6801,921,3192,4345,5181,2704,5148,853,3638,3540,7401,4188,6956,789,4319,525,842,3178,725,2404,4407,1342,5135,2052,599,6918,5767,8789,9964,6811,3899,4020,9170,1352,8500,8254,3301,1262,8406,6901,6073,6668,6963,2573,815,3813,830,8447,9729,8084,8943,1839,8944,1529,3642,9808,4642,7378,6032,3275,2075,9572,8733,9428,5060,8020,8954,4537,3198,4662,1068,4359,5480,1327,4957
41,3779,701,884,920,535,5692,1002,4387,8785,6594,8912,610,1669,5314,1839,458,6905,4551,7571,4836,1585,4537,7764,3693,4518,1379,6333,7681,9468,5606,3573,851,1399,6448,1271,9531,3886,1631,8731,4827,1274,7200,7998,5883,1824,9449,1833,6096,2147,9504,6851,7911,1941,95,9189,2537,3225,5877,3688,2328,5234,4185,10,7967,1477,7990,2878,3975,4701,7576,1268,9655,4550,9304,647,5568,6001,8817,2596,5189,3565,7524,5932,9220,4880,4662,5295,9452,2324,5022,770,7317,914,2120,3939,3641,6213,2873,2458,1834,4999,6756,2298,7016,2935,8687,3803,5462,6189,4942,9000,4199,3359,6186,4257,228,6558,9759,4546,9604,4883,9412,6572,2424,53,8584,1414,5312,6520,1672,9763,6254,9820,7628,4448,4164,5996,2728,7529,6877,7149,1314,2675,7244,2487,788,3806,3263,4594,5840,7155,5100,4689,7612,4004,6135,7238,3773,5958,9327,7267,124,5994,6562,3690,9083,5068,1924,2682,6844,7754,4719,8504,6073,9465,8861,2456,2702,7613,6893,6053,596,7056,8714,3704,6192,4777,5651,1078,1309,3588,1577,176,6125,8049,5284,4426,8389,4140,3221,294,874,3756,3071,4825,7880,9428,6183,5166,5548,5086,9451,5337,6907,8681,1061,7010,7566,442,7323,7491,1551,1780,2176,7597,4162,9247,115,9733,7515,8222,6986,7654,7399,6290,2128,8388,1090,8037,2650,2986,5538,8103,5148,7738,8991,7202,6384,6549,9983,5509,6622,4869,2119,6743,8106,2161,1872,4843,9772,6363,6501,3724,7985,3344,6708,5103,290,9916,7257,156,8382,5944,4450,5672,7577,5064,5778,2763,6994,6150,4182,1241,3855,3937,2949,485,2448,8242,2802,3000,9145,2299,2467,3316,4475,7810,673,4492,467,412,537,6324,4189,5362,3878,4483,122,5788,3842,8187,4179
42,4235,7657,6152,2520,9917,8394,8291,5191,415,3633,7254,1972,541,949,5461,2437,3267,1273,1115,6925,1921,6017,1704,1724,661,3708,9110,3391,6735,6210,7862,4439,6482,9127,1271,2923,8690,6207,897,1597,200,6501,1435,8972,4655,6965,3222,2278,8255,5055,1018,5001,6214,7037,9039,7523,7895,5767,6003,4674,8159,5848,3227,3045,6009,8684,2365,6360,9891,3292,3541,6275,2155,2790,7936,9550,5734,6364,5456,3987,679,8479,7788,2693,2218,2031,8032,9452,8947,7129,20,8246,7243,5925,6575,2823,7952,4470,4844,940,5447,9390,6600,1263,5146,409,7104,6607,4036,8726,7720,7100,348,8034,7337,1049,6558,2683,6528,8534,6578,6978,4243,8229,4946,8590,8245,8708,2363,1503,615,1150,2651,799,4717,5162,4056,2370,1127,32,3029,150,6817,624,8219,788,6483,7469,3698,1409,9404,5038,2402,4658,2528,6135,1570,2053,593,5586,102,2022,6568,9935,7766,9083,5535,1884,3066,3467,4109,956,1059,1296,5791,6098,6876,9642,7726,4066,4103,7897,3298,4664,1926,6235,1436,3615,208,6994,4722,144,2291,973,8419,5386,45,1360,2360,926,7946,641,7497,2258,5394,3797,9204,9910,9079,4651,8288,7679,8168,5266,4299,2560,1289,71,3,480,7893,6720,1132,5482,7649,4162,2821,115,9837,4742,8711,8777,7488,3543,8707,2209,8257,6801,7462,6765,6579,5538,4035,2409,4835,7173,3540,3603,337,5977,321,8438,7541,1240,9844,8106,9210,3771,4490,3159,8147,9534,804,8989,4201,8275,3489,6222,5725,5497,1932,4515,7858,3218,8303,7321,2169,8587,2006,3157,9350,3202,9591,8742,2814,8253,625,3753,9790,7885,7955,1382,6218,4970,8537,228,275,4060,6467,6433,3325,798,4715,5161,5954,6685,4878,2873,8550,2719,9082,2481
43,8165,5167,1000,838,9356,8295,3054,3913,1743,1583,9967,919,3409,203,6705,5141,9778,8239,3658,9441,7480,2504,1925,3693,8806,917,6333,4940,9667,7707,7862,851,2925,9821,1076,3022,5899,5657,828,5257,3637,2443,8623,2157,6795,2711,9422,3241,4118,7221,9854,4167,1382,3370,9075,9706,5297,8588,137,5368,4409,9179,8026,267,9092,8926,5097,4930,4019,5398,5408,5906,5903,8134,8130,2591,892,35,4764,9537,4064,3989,5714,8142,4044,2562,3809,5677,6679,5113,8203,8407,4642,6787,7218,4926,1712,5082,753,2835,2629,5396,355,4814,4724,3764,7334,3226,191,59,6673,4641,2559,5485,6284,6372,7483,4567,9176,2980,1464,6143,7240,3818,7412,9130,9380,7159,7226,9708,8724,3038,4901,2516,8561,4487,2653,1207,1747,46,3528,9952,9813,6868,2782,1359,2377,4803,1187,3201,777,631,3114,2060,473,558,8154,8055,3810,9830,8721,9815,7632,143,1021,9191,1516,2795,781,9431,4229,1937,5077,6879,7624,7288,9677,8805,936,3961,9144,4635,6257,8714,6057,7007,448,1850,852,8776,2484,144,4394,4748,3733,300,1692,271,4140,5326,2862,8195,4010,9032,4811,2622,2796,7965,5166,2754,7993,7377,1191,5266,6281,9591,5912,5881,2490,3485,8960,8347,9517,9386,8251,6410,1521,3075,5072,3522,4556,3337,8704,7486,26,8364,6798,6801,1335,5106,3833,5181,1913,1807,4441,7621,2225,8483,280,9060,3386,3791,9352,7046,637,734,602,6464,6917,5663,3004,3378,5002,6334,4721,7849,5242,4240,4981,3070,3037,5624,6971,8637,812,83,6785,7900,2163,1987,881,5270,7882,537,3465,8873,5148,9589,6184,65,2942,4752,6997,8618,1265,1084,6498,7364,6145,6732,8439,6820,1487,1396,3708,5240,7745,9376,3806,1136,9750,2496
44,7811,701,1000,3339,7392,6090,4014,6091,3469,8122,1889,3212,5878,203,299,1036,5256,3156,9149,7698,8124,9991,3024,9069,5046,3708,2730,4795,8732,2373,1366,7800,6898,6448,4775,2877,4669,5643,868,8963,8956,8305,6742,5133,1481,9131,766,2685,2983,2179,3845,2917,3331,1505,8563,5290,4219,7270,1805,8753,4409,643,3990,476,6009,3583,8464,3975,1594,9368,5122,3580,8942,2182,1917,3297,3976,35,8436,9339,6920,4656,8824,2709,9435,3120,8028,7188,1718,29,2918,8246,7665,7659,3943,4528,3861,5804,3206,2835,6012,7352,6175,6524,1145,6550,9730,7842,7932,5992,7039,4199,9978,8740,6481,9777,8099,9426,9176,1403,6070,9033,5334,6769,3726,2615,9376,2585,783,8254,3852,6872,4973,403,1177,9959,9016,9592,4308,3277,8,2602,2194,5855,5617,6987,8676,8610,3256,1598,6100,8508,4331,8808,4004,9832,1615,6000,3931,6702,2510,1928,2169,5129,4009,8680,6467,3285,781,1362,3577,2346,4716,9277,9869,1778,2964,5250,7613,3472,376,2999,3387,8714,6057,9993,3490,9598,9735,1284,374,3558,9767,2153,1903,5151,8268,8741,4140,1259,4744,639,7123,5252,2276,2622,7804,7965,5695,5477,4751,4165,6455,9082,1764,3669,2727,1420,7710,5823,2834,1480,7473,1155,2242,9415,212,6954,4784,8859,9594,2017,6592,3945,9062,8292,6308,2281,8037,3192,2340,134,4035,6496,6156,3638,7943,6653,6549,4016,2207,5762,4258,7046,5356,1248,2000,4499,407,8146,3243,3984,4729,5767,2054,8275,809,1830,1853,2154,6623,3327,7351,9248,3806,8334,4911,7436,269,7917,7984,7140,3883,5889,6654,4403,8991,2448,6194,4786,7430,1388,8520,8112,4576,6451,8405,4326,5791,8095,8851,2786,1745,7734,607,1140,3960,4830,6332,6233,1922,375
45,8712,6220,1361,6697,7392,4295,1964,9290,75,9299,3599,9201,5852,1437,6058,9305,4352,2678,9640,326,1574,7264,524,205,66,1116,3262,7235,3608,3455,3673,4555,6519,846,2454,3022,7232,9323,5974,8081,3637,3167,6552,8100,3378,5274,7047,4251,2714,5518,7373,7205,6,224,9039,9031,8351,5541,178,1395,5591,3063,8989,2565,1728,5816,1149,578,1867,9631,9580,9346,3026,3042,1917,3632,3921,1119,1734,346,8269,5281,3061,8903,432,2411,1899,6040,6679,7044,9871,8246,3781,69,423,9223,6288,6102,8078,6762,8038,6589,5132,873,2870,8040,4800,5020,9975,4783,1607,2199,217,1276,2842,9055,2601,5605,6748,2547,7879,6495,3785,9926,5990,7472,8245,9283,6970,6111,1165,2803,9139,403,4717,9959,4450,8659,5044,46,5402,8327,8891,2026,429,7247,3806,4200,7011,4384,6100,2214,4128,5997,3634,4078,9749,2025,135,4552,5090,2600,4492,4455,1128,5694,7752,28,6328,4694,6179,5718,7518,8510,3250,8874,8834,3207,2205,6236,5715,9785,269,61,1926,9489,5322,7671,3897,6982,2484,1220,6996,5149,787,1457,6680,1360,5294,1929,7946,874,4706,6406,8262,8551,8367,5430,836,3450,1960,5508,4416,4917,2055,6485,1098,1413,6949,3415,2760,2963,6557,5482,8145,8688,974,1636,5072,4030,9584,1808,9243,7399,5802,8727,5487,8927,6317,3970,3973,134,3177,8161,1741,4094,4606,8339,8223,9507,1483,2655,9589,6584,9904,3517,257,1038,7178,4096,3751,5559,6767,3688,7899,2453,5976,5498,3591,1336,5206,776,4154,4699,7444,2150,1822,4644,6644,5756,2135,9521,7770,4821,4747,9932,7485,6285,38,6431,4395,1663,9093,2859,3963,7607,4502,1677,6940,9942,6329,4828,703,7913,5397,2556,576,8070,1207,4054,1717,8524
46,5511,8401,6862,838,6355,7380,7572,9008,3137,3633,1109,4262,1214,7354,1347,8616,8907,9276,9149,2987,218,2065,7975,1087,1122,3135,5663,6139,8400,3097,5030,3141,6193,2192,3919,2877,9137,7332,1658,4276,1507,7075,2190,2707,6795,9999,4892,3999,2438,1767,594,7584,1948,3763,9039,3835,723,8531,5154,139,282,3063,8989,8188,494,6269,9771,1975,5729,4700,2167,4463,1571,8065,5442,2793,7305,1821,3944,5489,5842,8658,2252,5777,7214,1906,5557,3233,6004,6148,4241,2229,8468,5925,7218,7121,3404,9100,4906,940,2629,7352,3670,5467,8586,832,9490,3722,7210,6025,7025,4865,6515,7319,9661,9324,9469,682,9161,3902,8519,7423,5998,6002,8999,8555,1026,511,3600,8254,7330,4860,9820,4511,1685,5162,9870,1207,5661,891,5941,150,201,2026,3146,3407,6123,4373,336,4384,9388,5680,4101,4060,7447,6135,8082,2053,9411,1131,1124,9815,2080,8595,1128,17,4227,28,4535,9377,2810,7900,328,8835,4686,1943,1887,9875,8836,4017,945,4863,6668,1488,9843,2690,9413,4799,852,1647,9366,447,2236,8760,787,8649,7522,7458,8052,173,3929,500,3744,1222,2276,7514,1888,8673,1152,316,7249,3584,5623,260,8442,9683,8766,2786,6958,3485,9375,9951,6108,5702,1147,188,6190,8828,7521,4961,3056,2753,2320,3236,9062,5221,4220,416,2845,64,5143,5553,8870,2570,5922,1322,5736,3291,5587,7065,4176,2694,6929,2526,4259,8578,3995,9809,7610,4637,6141,8133,1923,1035,4548,3741,4415,20,158,6189,9796,7169,1057,8745,7941,3564,5068,1216,2366,7784,7937,1368,5633,7888,4368,6503,2593,3441,5383,9482,9882,2917,327,6427,7327,3794,2675,4993,8019,467,9204,7326,501,8331,1253,8804,7233,8541,5660,9211,4738,4885
47,557,1239,1966,112,9948,7118,7572,2035,5211,5530,1889,9201,8612,9300,6464,5145,9781,7178,65,9441,7138,7604,7591,407,4447,5872,4005,5150,8898,597,962,6812,6436,9479,4693,6141,9360,6320,9947,8004,6244,3984,4328,4314,4057,1160,7812,2896,8255,2331,4454,197,9057,7802,3730,2043,2503,1175,1270,552,5545,2044,1902,5472,2628,8126,1561,1527,268,9547,9206,327,6643,6147,5599,185,3921,8817,3944,9070,679,1599,2574,8142,4880,1331,3956,8290,7916,9685,1854,52,3443,2120,3939,1690,7248,8517,5305,2835,1323,6663,1265,7215,9918,7608,2159,6153,5200,6025,3968,4865,5716,826,4257,7644,1932,1589,2008,5585,951,1005,1028,1973,2323,3940,6239,4625,996,8889,837,5827,3073,3275,1685,1062,1307,2370,2881,182,9370,289,3743,998,5947,788,6245,2381,4993,3954,5866,1040,9400,8629,8208,738,7001,5101,4870,4256,1124,5710,7632,801,5919,8044,623,2342,1421,3482,587,9126,6122,1806,3569,174,8834,5275,7801,5516,9154,8815,8284,61,3983,5390,2719,9059,9664,7784,2484,1577,5239,9906,54,177,5982,450,6586,8016,3002,8259,4984,1407,2657,5473,2295,2641,9597,5955,7249,3648,9643,2887,8215,4654,811,2849,5271,8475,9004,1796,6557,6393,8251,4018,296,1775,438,4466,8901,4547,862,2527,4095,5296,8547,9132,4011,2265,4266,8331,3341,2906,485,4141,1396,6384,7949,6362,8261,479,933,6976,6379,7445,6937,7991,8013,3757,141,7308,591,6948,9891,7431,5573,5868,3271,3722,8905,8519,7194,953,4200,4281,6901,1736,4383,2110,8933,5054,3242,7287,9044,542,8339,999,9790,1428,2889,1755,4550,4283,2626,7589,7674,5578,6940,9746,3383,5798,3499,9710,3205,3688,6076,1017,9373,7436,382,7682
48,2981,9855,6291,6472,4343,4495,9707,6091,795,5776,5544,1972,541,8206,7304,3128,9781,9409,9852,2200,2755,4843,5839,4366,5546,1125,5954,9086,5871,2302,4770,7526,6436,3012,961,9329,4239,8784,1658,3027,4433,6103,8623,6777,9271,3596,9422,2896,3647,210,3845,484,1382,224,3028,7977,2215,6734,4178,7617,3217,9885,4679,821,1477,3130,1797,8560,5970,6076,5451,9655,3389,6147,3314,1729,4553,9093,4559,440,2130,2284,5714,3248,5031,7328,5224,4300,7131,1739,4241,52,5196,5410,5063,8197,7952,279,3430,8996,5384,1034,2967,7143,4576,3959,8316,3735,3646,5413,7590,2577,6543,9723,2842,4248,9469,682,4546,3562,7381,8062,6983,6769,4045,2615,1026,8783,839,3918,1079,6872,9047,2508,620,5717,2319,1793,7145,891,5402,1829,3826,6115,3488,9949,8848,4803,3581,8750,2131,2122,4602,2060,1055,8174,6432,3099,3626,935,7672,2624,3842,1908,4009,850,7446,8136,4364,2230,7701,7165,443,8444,6744,174,1725,9822,7613,7974,3811,3481,9779,9540,5076,8522,499,6346,5217,1309,244,5756,3589,2153,4065,1900,6627,239,7702,8593,3953,2151,1564,7630,5946,7514,9438,2894,8249,7116,3468,9611,4467,2126,6478,3883,6263,3186,2913,3170,9004,382,1132,8056,8596,718,1773,1996,2023,4002,1745,4549,862,5845,26,5662,9853,8927,1159,6056,3453,3568,4612,5107,4835,9122,3857,7734,4600,843,3871,4937,7646,6733,7668,728,2555,9094,2359,9739,7686,7067,7414,5529,3941,4170,8770,513,2415,3060,5164,2972,5862,4900,1883,3910,7752,4208,859,5041,5268,2390,6874,7710,6024,5385,6883,3516,7392,4150,1559,2311,8631,4038,3145,2772,4801,5474,470,4458,6268,9234,6659,4861,1482,5424,1618,6178,4363,6963,5266,1248
49,1197,7898,9118,5401,655,5705,4389,2035,3525,3526,9967,7826,541,4407,8574,1350,9769,5926,7132,79,96,4843,1704,248,9984,5092,5169,7167,7885,3602,3988,4376,5814,9720,128,6134,9688,4166,9650,7574,5999,8133,3466,1554,352,4382,4892,6096,6460,7221,1617,3283,645,7802,8660,3153,723,1953,794,1776,7736,6302,5300,2612,3462,689,9491,3534,2460,7658,1688,2777,3389,8134,5526,8275,3300,646,2084,2691,9190,4153,3061,567,5195,1331,2292,3906,9391,3949,190,7022,3443,3510,7870,574,1441,5111,3671,1249,8655,3278,2538,1814,5891,6260,4800,7781,1851,2541,7025,120,5343,863,2418,5325,2435,7182,7589,1352,6619,6016,3737,7042,498,8584,9380,9283,7226,4753,5358,1150,9047,2516,7982,684,2319,3301,5788,4232,9142,8012,6361,2543,7213,692,9816,854,3856,1858,330,8953,9275,3224,2957,7775,8418,2025,1256,3552,1895,8472,6054,801,6604,850,1470,5251,8686,8583,7701,9317,2752,6459,8343,6657,7919,5250,6118,3472,3093,9458,9779,3992,9825,3356,9942,1732,9622,3593,2838,58,4394,5666,1880,2632,650,271,8449,1088,478,2151,9344,3838,5264,6203,4628,3017,9079,8982,1911,1241,1742,260,4299,2738,7615,5881,2490,1668,797,6661,9663,6781,4938,5969,6722,1996,7847,8447,5318,3397,7675,7087,2146,3076,8759,5975,2619,1343,379,971,8870,1807,9962,1777,6883,4148,7495,5977,1567,8341,3925,8375,5356,942,640,2788,2041,5546,1635,5265,1923,4267,494,5979,1558,8757,142,3116,4614,7255,4360,3743,9030,8811,9191,732,6224,9843,3613,7901,6337,6639,4368,148,7370,2305,6215,9995,1257,4178,3580,1547,5305,6284,3916,4894,4513,3361,5210,1689,2235,5379,7578,3331,1730,6309,8808,2974,5594,3839
